Id,Condition,Label,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,ScaleX,ScaleY,ScaleZ,Label,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,ScaleX,ScaleY,ScaleZ
0,0,Cube,-3.82,3.04,2.37,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,2.7,2.96,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,2.42,3.21,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.76,3.38,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.23,3.46,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,0.5,3.22,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,0.17,2.96,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,-0.08,2.58,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,-0.24,1.55,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,-0.07,0.78,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,0.41,-0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,0.84,-0.51,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.27,-0.59,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.53,-0.4,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.67,-0.2,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.76,0,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.39,-2.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.19,-2.81,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.69,-3.51,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.46,-5.01,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.19,-5.32,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-0.32,-6.11,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-0.57,-6.14,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-0.89,-6.18,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-1.36,-6.08,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-1.6,-5.88,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-1.69,-5.51,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-1.66,-5.29,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-0.95,-2.09,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.03,0.82,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.81,3.04,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.05,5.54,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.63,6.47,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.82,6.7,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.17,6.8,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.29,6.81,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.4,6.79,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.42,6.79,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.45,6.78,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.47,6.55,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.54,6.14,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.44,4.72,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.18,-0.03,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.42,-1.9,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-0.58,-6.69,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-3.89,-13.45,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-5.88,-16.56,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-7.13,-17.63,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-7.98,-17.91,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-8.79,-17.62,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-8.78,-16.66,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-8.16,-14.82,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-6.17,-10.55,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,-1.77,-3.33,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.72,-0.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.04,2.73,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.16,4.05,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.59,4.4,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.87,4.56,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.87,4.56,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.87,4.56,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.87,4.56,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.41,3.96,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.43,2.54,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.94,-0.53,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.96,-3.49,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.85,-3.89,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.73,-4.36,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.71,-4.43,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.71,-4.43,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.71,-4.43,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,0.75,-4.43,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.13,-4.2,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.52,-2.38,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.18,-1.26,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.33,0.72,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.47,1.15,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.48,1.23,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.4,1.32,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,4.1,1.47,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.9,1.48,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.17,1.38,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.45,1.2,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.67,0.9,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.67,0.9,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.67,0.9,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.67,0.9,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,1.93,0.9,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.3,0.88,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,2.91,0.86,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.11,0.94,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.33,1.02,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.38,1.07,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
0,0,Cube,-3.82,1.78,0.1,0,0,0,1,1,1,1,Sphere,0,3.41,1.06,0,0,0,1,1,1,1
